year,fiscal_side,momentti_tunnusp,momentti_snimi,hallinnonala,actual_eur,has_structural_guardrail,structural_relation_types,source_rows,observed_months,data_as_of,is_complete_year,coverage_status
2022,revenue,13.01.05.,Korot muista lainoista,Maa- ja metsätalousministeriön hallinnonala,-23905053.27,false,,54,12,2022-12-01,true,complete
2022,revenue,13.01.07.,Korot talletuksista,Valtiovarainministeriön hallinnonala,-26971928.2,false,,23,12,2022-12-01,true,complete
2022,revenue,13.01.09.,Muiden eläkelaitosten puolesta maksettujen eläkemenojen ja valtion muille eläkelaitoksille maksamien ennakoiden korkotulot,Valtiovarainministeriön hallinnonala,-14798916.9,false,,2,12,2022-12-01,true,complete
2022,revenue,13.03.01.,"Osinkotulot, pääomanpalautukset ja osakkeiden myyntitulot",Liikenne- ja viestintäministeriön hallinnonala,-1392818612.17,false,,48,12,2022-12-01,true,complete
2022,revenue,13.04.01.,Osuus Suomen Pankin voitosta,Valtiovarainministeriön hallinnonala,-26300000,false,,3,12,2022-12-01,true,complete
2022,revenue,13.05.01.,Valtion liikelaitosten voiton tuloutukset,Maa- ja metsätalousministeriön hallinnonala,-145000000,false,,7,12,2022-12-01,true,complete
2022,revenue,28.91.41.,Energiaverotuki,Valtiovarainministeriön hallinnonala,144341486.59,false,,26,12,2022-12-01,true,complete
2022,technical,12.39.04.,Siirrettyjen määrärahojen peruutukset,Eduskunta,-646860402.49,false,,55,12,2022-12-01,true,complete
2022,technical,Tapahtumia,vain liikekirjanpidossa,Eduskunta,4503150522.97,false,,35084,12,2022-12-01,true,complete
2023,expense,21.01.01.,Kansanedustajien toimintamenot,Eduskunta,21061634.6,false,,97,12,2023-12-01,true,complete
2023,expense,21.10.01.,Eduskunnan kanslian toimintamenot,Eduskunta,57414609.91,false,,984,12,2023-12-01,true,complete
2023,expense,21.10.29.,Arvonlisäveromenot,Eduskunta,5415498.82,false,,13,12,2023-12-01,true,complete
2023,expense,21.10.51.,Avustajatuki eduskuntaryhmille,Eduskunta,6321966.23,false,,13,12,2023-12-01,true,complete
2023,expense,21.10.70.,Tietohallinnon laitehankinnat ja kehittämishankkeet,Eduskunta,4634474.45,false,,36,12,2023-12-01,true,complete
2023,expense,21.20.01.,Eduskunnan oikeusasiamiehen kanslian toimintamenot,Eduskunta,7808117.73,false,,374,12,2023-12-01,true,complete
2023,expense,21.30.01.,Ulkopoliittisen instituutin toimintamenot,Eduskunta,4631612.46,false,,527,12,2023-12-01,true,complete
2023,expense,21.30.29.,Arvonlisäveromenot,Eduskunta,284841.55,false,,13,12,2023-12-01,true,complete
2023,expense,21.40.01.,Valtiontalouden tarkastusviraston toimintamenot,Eduskunta,16025650.81,false,,563,12,2023-12-01,true,complete
2023,expense,21.40.29.,Arvonlisäveromenot,Eduskunta,466560.88,false,,13,12,2023-12-01,true,complete
2023,expense,21.90.50.,Eduskuntaryhmien ryhmäkanslioiden tukeminen,Eduskunta,4472270,false,,28,12,2023-12-01,true,complete
2023,expense,22.01.01.,Tasavallan presidentin palkkio,Tasavallan presidentti,115500,false,,13,12,2023-12-01,true,complete
2023,expense,22.02.01.,Tasavallan presidentin kanslian toimintamenot,Tasavallan presidentti,7700554.88,false,,990,12,2023-12-01,true,complete
2023,expense,22.02.02.,Entisten tasavallan presidenttien menot,Tasavallan presidentti,288139.26,false,,183,12,2023-12-01,true,complete
2023,expense,22.02.20.,Vierailuista ja kokousmatkoista aiheutuvat menot,Tasavallan presidentti,1438041.5,false,,131,12,2023-12-01,true,complete
2023,expense,22.02.29.,Arvonlisäveromenot,Tasavallan presidentti,4954115.59,false,,15,12,2023-12-01,true,complete
2023,expense,22.02.75.,Perusparannukset,Tasavallan presidentti,17807575.11,false,,103,12,2023-12-01,true,complete
2023,expense,23.01.01.,Valtioneuvoston kanslian toimintamenot,Opetus- ja kulttuuriministeriön hallinnonala,141148149.37,false,,1207,12,2023-12-01,true,complete
2023,expense,23.01.02.,"Ministereiden, heidän valtiosihteeriensä ja erityisavustajie",Valtioneuvoston kanslia,10868246.42,false,,102,12,2023-12-01,true,complete
2023,expense,23.01.03.,Euroopan unionin kansallisten asiantuntijoiden palkkamenot,Liikenne- ja viestintäministeriön hallinnonala,1264776.4,false,,228,12,2023-12-01,true,complete
2023,expense,23.01.22.,Valtioneuvoston selvitys- ja tutkimustoiminta,Valtioneuvoston kanslia,9157324.55,false,,62,12,2023-12-01,true,complete
2023,expense,23.01.25.,Terveet tilat 2028,Opetus- ja kulttuuriministeriön hallinnonala,1091398.56,false,,175,12,2023-12-01,true,complete
2023,expense,23.01.26.,Saamelaisten totuus- ja sovintoprosessin edistäminen,Valtioneuvoston kanslia,1571337.31,false,,245,12,2023-12-01,true,complete
2023,expense,23.01.27.,Kuurojen totuus- ja sovintoprosessi,Valtioneuvoston kanslia,19064.97,true,moved|moved,8,12,2023-12-01,true,complete
2023,expense,23.01.29.,Arvonlisäveromenot,Opetus- ja kulttuuriministeriön hallinnonala,15268813.31,false,,56,12,2023-12-01,true,complete
2023,expense,23.10.87.,Pääomasijoitus Suomen Malmijalostus Oy:lle,Valtioneuvoston kanslia,400000000,false,,6,12,2023-12-01,true,complete
2023,expense,23.10.88.,Osakehankinnat,Valtioneuvoston kanslia,231327067.38,false,,128,12,2023-12-01,true,complete
2023,expense,23.20.50.,Puoluetoiminnan tukeminen,Valtioneuvoston kanslia,32665416.5,false,,28,12,2023-12-01,true,complete
2023,expense,23.30.01.,Oikeuskanslerinviraston toimintamenot,Valtioneuvoston kanslia,3714600.12,false,,278,12,2023-12-01,true,complete
2023,expense,23.90.21.,Kunniamerkit,Valtioneuvoston kanslia,621375,false,,4,12,2023-12-01,true,complete
2023,expense,23.90.61.,Jäsenmaksut ja maksuosuudet Euroopan hybridiuhkien torjunnan,Valtioneuvoston kanslia,264000,false,,4,12,2023-12-01,true,complete
2023,expense,23.90.66.,Osallistumismaksut ja maksuosuudet Euroopan hybridiuhkien to,Valtioneuvoston kanslia,1427000,false,,7,12,2023-12-01,true,complete
2023,expense,24.01.01.,Ulkoasiainhallinnon toimintamenot,Ulkoministeriön hallinnonala,249840647.02,false,,3520,12,2023-12-01,true,complete
2023,expense,24.01.20.,Tiede- ja kulttuuri-instituuttikiinteistöjen menot,Ulkoministeriön hallinnonala,2773185.74,false,,81,12,2023-12-01,true,complete
2023,expense,24.01.29.,Ulkoministeriön hallinnonalan arvonlisäveromenot,Liikenne- ja viestintäministeriön hallinnonala,13109000.83,false,,89,12,2023-12-01,true,complete
2023,expense,24.01.74.,Talonrakennukset,Ulkoministeriön hallinnonala,16349177.27,false,,172,12,2023-12-01,true,complete
2023,expense,24.10.20.,Suomalaisten kriisinhallintajoukkojen ylläpitomenot,Puolustusministeriön hallinnonala,42985864.65,false,,1344,12,2023-12-01,true,complete
2023,expense,24.10.21.,Siviilihenkilöstön osallistuminen kriisinhallintaan,Sisäministeriön hallinnonala,15707620.76,false,,432,12,2023-12-01,true,complete
2023,expense,24.10.66.,Rauhanvälitys,Ulkoministeriön hallinnonala,2247248.02,false,,76,12,2023-12-01,true,complete
2023,expense,24.30.66.,Varsinainen kehitysyhteistyö,Työ- ja elinkeinoministeriön hallinnonala,643633760.78,false,,1378,12,2023-12-01,true,complete
2023,expense,24.30.67.,Demokratia- ja oikeusvaltiotuki,Ulkoministeriön hallinnonala,3190827.79,false,,39,12,2023-12-01,true,complete
2023,expense,24.30.88.,Finnfundin (Teollisen yhteistyön rahasto Oy) pääoman korottaminen,Ulkoministeriön hallinnonala,9999910,false,,2,12,2023-12-01,true,complete
2023,expense,24.30.89.,Laina- ja investointimuotoinen kehitysyhteistyö,Ulkoministeriön hallinnonala,160000000,false,,8,12,2023-12-01,true,complete
2023,expense,24.90.20.,"Itämeren, Barentsin ja arktisen alueen yhteistyö",Liikenne- ja viestintäministeriön hallinnonala,315655.05,false,,69,12,2023-12-01,true,complete
2023,expense,24.90.23.,Etyj-puheenjohtajuus,Ulkoministeriön hallinnonala,422551.39,false,,89,12,2023-12-01,true,complete
2023,expense,24.90.50.,Eräät valtionavut,Ulkoministeriön hallinnonala,1218000,false,,8,12,2023-12-01,true,complete
2023,expense,24.90.51.,Hädänalaisten avustaminen,Ulkoministeriön hallinnonala,313840.81,false,,22,12,2023-12-01,true,complete
2023,expense,24.90.66.,Eräät jäsenmaksut ja rahoitusosuudet,Ulkoministeriön hallinnonala,85410396.69,false,,22,12,2023-12-01,true,complete
2023,expense,24.90.68.,"Itämeren, Barentsin ja arktisen alueen yhteistyö",Liikenne- ja viestintäministeriön hallinnonala,4888931.42,false,,462,12,2023-12-01,true,complete
2023,expense,24.90.87.,Pääomasijoitus Instex S.A.S.:lle,Ulkoministeriön hallinnonala,300000,false,,6,12,2023-12-01,true,complete
2023,expense,24.90.95.,Kurssivaihtelut,Ulkoministeriön hallinnonala,1883190.02,false,,25,12,2023-12-01,true,complete
2023,expense,25.01.01.,Oikeusministeriön toimintamenot,Oikeusministeriön hallinnonala,24257110.53,false,,1030,12,2023-12-01,true,complete
2023,expense,25.01.03.,Oikeusministeriön yhteydessä toimivien viranomaisten toimintamenot,Oikeusministeriön hallinnonala,12298824.13,false,,775,12,2023-12-01,true,complete
2023,expense,25.01.05.,Oikeusrekisterikeskuksen toimintamenot,Oikeusministeriön hallinnonala,5658913.01,false,,626,12,2023-12-01,true,complete
2023,expense,25.01.20.,Erityismenot,Oikeusministeriön hallinnonala,14377693.13,false,,438,12,2023-12-01,true,complete
2023,expense,25.01.21.,Oikeusministeriön hallinnonalan tuottavuusmääräraha,Oikeusministeriön hallinnonala,20336657.51,false,,479,12,2023-12-01,true,complete
2023,expense,25.01.29.,Oikeusministeriön hallinnonalan arvonlisäveromenot,Oikeusministeriön hallinnonala,50566268.8,false,,147,12,2023-12-01,true,complete
2023,expense,25.01.50.,Avustukset,Oikeusministeriön hallinnonala,13261390,false,,38,12,2023-12-01,true,complete
2023,expense,25.01.51.,Eräät valtion maksamat korvaukset,Valtiovarainministeriön hallinnonala,16429770.59,false,,102,12,2023-12-01,true,complete
2023,expense,25.01.66.,Kansainväliset jäsenmaksut ja rahoitusosuudet,Oikeusministeriön hallinnonala,390763.46,false,,7,12,2023-12-01,true,complete
2023,expense,25.10.01.,Korkeimman oikeuden toimintamenot,Oikeusministeriön hallinnonala,9067213.88,false,,585,12,2023-12-01,true,complete
2023,expense,25.10.02.,Korkeimman hallinto-oikeuden toimintamenot,Oikeusministeriön hallinnonala,12717837.83,false,,600,12,2023-12-01,true,complete
2023,expense,25.10.03.,Muiden tuomioistuinten toimintamenot,Oikeusministeriön hallinnonala,287872053.39,false,,1210,12,2023-12-01,true,complete
2023,expense,25.10.04.,Oikeusapu- ja edunvalvontapiirien ja kuluttajariitalautakunnan toimintamenot,Oikeusministeriön hallinnonala,84597057.51,false,,949,12,2023-12-01,true,complete
2023,expense,25.10.50.,Yksityisille oikeusavustajille maksettavat korvaukset,Oikeusministeriön hallinnonala,76679001.07,true,moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved|moved,99,12,2023-12-01,true,complete
2023,expense,25.20.01.,Ulosottolaitoksen ja konkurssivalvonnan toimintamenot,Oikeusministeriön hallinnonala,105048978.56,false,,975,12,2023-12-01,true,complete
2023,expense,25.20.95.,Ulosoton säilytettävänä olevien varojen korkomenot,Oikeusministeriön hallinnonala,0,false,,2,12,2023-12-01,true,complete
2023,expense,25.30.01.,Syyttäjälaitoksen toimintamenot,Oikeusministeriön hallinnonala,56067275.99,false,,812,12,2023-12-01,true,complete
2023,expense,25.40.01.,Rikosseuraamuslaitoksen toimintamenot,Oikeusministeriön hallinnonala,240498060.32,false,,1624,12,2023-12-01,true,complete
2023,expense,25.40.74.,Avolaitostyöt,Oikeusministeriön hallinnonala,5111434.52,false,,481,12,2023-12-01,true,complete
2023,expense,25.50.20.,Vaalimenot,Oikeusministeriön hallinnonala,26637674.71,false,,597,12,2023-12-01,true,complete
2023,expense,26.01.01.,Sisäministeriön toimintamenot,Sisäministeriön hallinnonala,17559010.25,false,,840,12,2023-12-01,true,complete
2023,expense,26.01.04.,Kriisinhallintakeskuksen toimintamenot,Sisäministeriön hallinnonala,2300350.85,false,,468,12,2023-12-01,true,complete
2023,expense,26.01.21.,Sisäministeriön hallinnonalan kehittäminen,Sisäministeriön hallinnonala,1099399.25,false,,99,12,2023-12-01,true,complete
2023,expense,26.01.24.,EU:n osuus sisäisen turvallisuuden ja maahanmuuton hallintaan,Sisäministeriön hallinnonala,3829416.24,false,,125,12,2023-12-01,true,complete
2023,expense,26.01.25.,Öljy- ja kemikaalivahinkojen torjunta,Sisäministeriön hallinnonala,5838609.02,false,,205,12,2023-12-01,true,complete
2023,expense,26.01.26.,EU:n osuus sisäisen turvallisuuden ja maahanmuuton hallintaa,Sisäministeriön hallinnonala,29958874.58,false,,594,12,2023-12-01,true,complete
2023,expense,26.01.27.,EU:n pelastuspalvelumekanismi CBRN-varastointi,Sisäministeriön hallinnonala,13734699.6,false,,165,12,2023-12-01,true,complete
2023,expense,26.01.29.,Sisäministeriön hallinnonalan arvonlisäveromenot,Sisäministeriön hallinnonala,163736001.05,false,,160,12,2023-12-01,true,complete
2023,expense,26.01.50.,Eräät avustukset,Sisäministeriön hallinnonala,622092.48,false,,34,12,2023-12-01,true,complete
2023,expense,26.01.66.,Kansainvälisten järjestöjen jäsenmaksut ja maksuosuudet ulkomaille,Sisäministeriön hallinnonala,824319.48,false,,8,12,2023-12-01,true,complete
2023,expense,26.10.01.,Poliisitoimen toimintamenot,Sisäministeriön hallinnonala,837198870.72,false,,2454,12,2023-12-01,true,complete
2023,expense,26.10.02.,Suojelupoliisin toimintamenot,Sisäministeriön hallinnonala,47655835.17,false,,1089,12,2023-12-01,true,complete
2023,expense,26.10.20.,Maasta poistamis- ja noutokuljetuksista aiheutuvat menot,Sisäministeriön hallinnonala,3001124.12,false,,344,12,2023-12-01,true,complete
2023,expense,26.10.21.,KEJO-hankkeen yhteiset menot,Sisäministeriön hallinnonala,6142861.32,false,,18,12,2023-12-01,true,complete
2023,expense,26.20.01.,Rajavartiolaitoksen toimintamenot,Sisäministeriön hallinnonala,297798002.59,false,,2212,12,2023-12-01,true,complete
2023,expense,26.20.70.,Rajavartiolaitoksen investoinnit,Sisäministeriön hallinnonala,51046793.15,false,,217,12,2023-12-01,true,complete
2023,expense,26.30.01.,Pelastustoimen toimintamenot,Sisäministeriön hallinnonala,5804088.03,false,,423,12,2023-12-01,true,complete
2023,expense,26.30.02.,Hätäkeskuslaitoksen toimintamenot,Sisäministeriön hallinnonala,64646109.96,false,,929,12,2023-12-01,true,complete
2023,expense,26.30.03.,Pelastusopiston toimintamenot,Sisäministeriön hallinnonala,14744743.36,false,,998,12,2023-12-01,true,complete
2023,expense,26.30.20.,Erityismenot,Sisäministeriön hallinnonala,6865528.27,false,,443,12,2023-12-01,true,complete
2023,expense,26.40.01.,Maahanmuuttoviraston ja valtion vastaanottokeskusten toimintamenot,Sisäministeriön hallinnonala,76250480.64,false,,1271,12,2023-12-01,true,complete
2023,expense,26.40.21.,Pakolaisten ja turvapaikanhakijoiden vastaanotto,Sisäministeriön hallinnonala,336377083,false,,643,12,2023-12-01,true,complete
2023,expense,26.40.22.,Vapaaehtoinen paluu,Sisäministeriön hallinnonala,1949392.75,false,,96,12,2023-12-01,true,complete
2023,expense,26.40.63.,Vastaanottotoiminnan asiakkaille maksettavat tuet,Sisäministeriön hallinnonala,90797028.48,false,,54,12,2023-12-01,true,complete
2023,expense,27.01.01.,Puolustusministeriön toimintamenot,Puolustusministeriön hallinnonala,17071748.6,false,,937,12,2023-12-01,true,complete
2023,expense,27.01.21.,Puolustusministeriön hallinnonalan tuottavuusmääräraha,Puolustusministeriön hallinnonala,2054322.68,false,,61,12,2023-12-01,true,complete
2023,expense,27.01.29.,Puolustusministeriön hallinnonalan arvonlisäveromenot,Puolustusministeriön hallinnonala,390970970.56,false,,74,12,2023-12-01,true,complete
2023,expense,27.01.66.,Jäsenmaksut ja rahoitusosuudet,Puolustusministeriön hallinnonala,48721470.51,false,,11,12,2023-12-01,true,complete
2023,expense,27.10.01.,Puolustusvoimien toimintamenot,Puolustusministeriön hallinnonala,2096447236.84,false,,2704,12,2023-12-01,true,complete
2023,expense,27.10.18.,Puolustusmateriaalihankinnat,Puolustusministeriön hallinnonala,1323181130.53,false,,1939,12,2023-12-01,true,complete
2023,expense,27.10.19.,Monitoimihävittäjien hankinta,Puolustusministeriön hallinnonala,799986773.71,false,,391,12,2023-12-01,true,complete
2023,expense,27.10.50.,Maanpuolustusjärjestöjen toiminnan tukeminen,Puolustusministeriön hallinnonala,7282417,false,,14,12,2023-12-01,true,complete
2023,expense,27.30.20.,Sotilaallisen kriisinhallinnan kalusto- ja hallintomenot,Puolustusministeriön hallinnonala,70827447.79,false,,4121,12,2023-12-01,true,complete
2023,expense,27.30.95.,Kurssivaihtelut,Puolustusministeriön hallinnonala,0,false,,2,12,2023-12-01,true,complete
2023,expense,28.01.01.,Valtiovarainministeriön toimintamenot,Valtiovarainministeriön hallinnonala,36499589.64,false,,695,12,2023-12-01,true,complete
2023,expense,28.01.20.,Valtion kiinteistöstrategian toteuttaminen ja hallinnonalan omistajaohjaus,Valtiovarainministeriön hallinnonala,162142.92,false,,21,12,2023-12-01,true,complete
2023,expense,28.01.21.,Valtiovarainministeriön hallinnonalan tuottavuusmääräraha,Valtiovarainministeriön hallinnonala,2886000,false,,10,12,2023-12-01,true,complete
2023,expense,28.01.25.,Metallirahamenot,Valtiovarainministeriön hallinnonala,3313219.65,false,,33,12,2023-12-01,true,complete
2023,expense,28.01.29.,Valtiovarainministeriön hallinnonalan arvonlisäveromenot,Liikenne- ja viestintäministeriön hallinnonala,147110113.53,false,,238,12,2023-12-01,true,complete
2023,expense,28.01.50.,Elpymis- ja palautumissuunnitelman rahoitus työkykyhankkeese,Valtiovarainministeriön hallinnonala,141113,false,,5,12,2023-12-01,true,complete
2023,expense,28.01.66.,Kansainvälisten järjestöjen jäsenmaksut ja rahoitusosuudet,Valtiovarainministeriön hallinnonala,1167940.06,false,,10,12,2023-12-01,true,complete
2023,expense,28.01.69.,Suomen Pankin eräiden sijoitustuottojen siirto Kreikan valtiolle,Valtiovarainministeriön hallinnonala,2320000,false,,2,12,2023-12-01,true,complete
2023,expense,28.01.88.,Gasgrid Finland Oy:n pääomittaminen,Valtiovarainministeriön hallinnonala,36000000,false,,4,12,2023-12-01,true,complete
2023,expense,28.10.01.,Verohallinnon toimintamenot,Valtiovarainministeriön hallinnonala,416105965.56,false,,1289,12,2023-12-01,true,complete
2023,expense,28.10.02.,Tullin toimintamenot,Valtiovarainministeriön hallinnonala,189090106.52,false,,1378,12,2023-12-01,true,complete
2023,expense,28.10.03.,Kansallisen tulorekisterin toimintamenot,Valtiovarainministeriön hallinnonala,26515360.89,false,,433,12,2023-12-01,true,complete
2023,expense,28.10.63.,Takaisin maksetut verot,Valtiovarainministeriön hallinnonala,2684544.55,false,,29,12,2023-12-01,true,complete
2023,expense,28.10.95.,Verotukseen liittyvät korkomenot,Valtiovarainministeriön hallinnonala,21653122.17,false,,27,12,2023-12-01,true,complete
2023,expense,28.10.97.,Autoveron vientipalautus,Valtiovarainministeriön hallinnonala,20501052.36,false,,14,12,2023-12-01,true,complete
2023,expense,28.20.01.,Valtiokonttorin toimintamenot,Valtiovarainministeriön hallinnonala,41534554.57,false,,935,12,2023-12-01,true,complete
2023,expense,28.20.02.,Keskitettyjen valuuttatilien kurssierot,Valtiovarainministeriön hallinnonala,200465.96,false,,2,12,2023-12-01,true,complete
2023,expense,28.20.03.,Huoltovarmuuspankin palvelumaksu,Valtiovarainministeriön hallinnonala,1200861.5,false,,18,12,2023-12-01,true,complete
2023,expense,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,4969946.87,false,,774,12,2023-12-01,true,complete
2023,expense,28.20.09.,Valtion tieto- ja viestintätekniikkakeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,-9879796.65,false,,908,12,2023-12-01,true,complete
2023,expense,28.20.10.,Valtion tieto- ja viestintätekniikkakeskuksen investointimenot,Valtiovarainministeriön hallinnonala,11387303.45,false,,48,12,2023-12-01,true,complete
2023,expense,28.20.11.,Verkkomaksaminen,Valtiovarainministeriön hallinnonala,80860.25,false,,68,12,2023-12-01,true,complete
2023,expense,28.30.01.,Tilastokeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,47718414.74,false,,1224,12,2023-12-01,true,complete
2023,expense,28.30.02.,Valtion taloudellisen tutkimuskeskuksen toimintamenot,Valtiovarainministeriön hallinnonala,3984531.14,false,,680,12,2023-12-01,true,complete
2023,expense,28.30.03.,Digi- ja väestötietoviraston toimintamenot,Valtiovarainministeriön hallinnonala,72037604.47,false,,1176,12,2023-12-01,true,complete
2023,expense,28.30.04.,Sähköinen tunnistautuminen,Valtiovarainministeriön hallinnonala,5786730.35,false,,12,12,2023-12-01,true,complete
2023,expense,28.40.01.,Aluehallintoviraston toimintamenot,Valtiovarainministeriön hallinnonala,64954610.61,false,,1633,12,2023-12-01,true,complete
2023,expense,28.40.03.,Palvelurakenteiden ja valtion hallintorakenteiden kehittämin,Valtiovarainministeriön hallinnonala,472585.38,false,,99,12,2023-12-01,true,complete
2023,expense,28.50.15.,Eläkkeet,Valtiovarainministeriön hallinnonala,5326726932.7,false,,40,12,2023-12-01,true,complete
2023,expense,28.50.16.,Ylimääräiset eläkkeet ja muut eläkemenot,Valtiovarainministeriön hallinnonala,2041115.96,false,,30,12,2023-12-01,true,complete
2023,expense,28.50.50.,Vahingonkorvaukset,Valtiovarainministeriön hallinnonala,33516146.81,false,,417,12,2023-12-01,true,complete
2023,expense,28.50.63.,Muiden eläkelaitosten vastattavaksi kuuluvat eläkemenot,Valtiovarainministeriön hallinnonala,320856146.14,false,,13,12,2023-12-01,true,complete
2023,expense,28.50.95.,Muiden eläkelaitosten valtion puolesta maksamien eläkemenojen ja valtiolle maksamien ennakoiden korkomenot,Valtiovarainministeriön hallinnonala,17345667.64,false,,4,12,2023-12-01,true,complete
2023,expense,28.60.02.,Erikseen budjetoidut henkilöstömenot,Opetus- ja kulttuuriministeriön hallinnonala,375896,false,,10,12,2023-12-01,true,complete
2023,expense,28.60.10.,Työturvallisuuden edistäminen,Valtiovarainministeriön hallinnonala,941426.99,false,,38,12,2023-12-01,true,complete
2023,expense,28.60.12.,Osaamisen kehittäminen,Valtiovarainministeriön hallinnonala,10243809.73,false,,2,12,2023-12-01,true,complete
2023,expense,28.70.01.,Julkisen hallinnon ICT:n ohjaus ja kehittäminen,Liikenne- ja viestintäministeriön hallinnonala,14304790.99,false,,709,12,2023-12-01,true,complete
2023,expense,28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärjestelmät",Valtiovarainministeriön hallinnonala,12044106.18,false,,398,12,2023-12-01,true,complete
2023,expense,28.70.05.,Sosiaali- ja terveydenhuollon sekä pelastustoimen uudistukse,Sisäministeriön hallinnonala,10983414.18,false,,555,12,2023-12-01,true,complete
2023,expense,28.70.06.,Eräät Pohjois-Atlantin puolustusliitto NATO:n jäsenyydestä a,Liikenne- ja viestintäministeriön hallinnonala,2391654.56,false,,110,12,2023-12-01,true,complete
2023,expense,28.70.20.,Tuottavuuden edistäminen,Valtiovarainministeriön hallinnonala,58003000,false,,8,12,2023-12-01,true,complete
2023,expense,28.70.23.,Valtionavustustoiminnan kehittämis- ja digitalisointihanke,Valtiovarainministeriön hallinnonala,1473340.66,false,,62,12,2023-12-01,true,complete
2023,expense,28.70.40.,Turvallisuusviranomaisten viestintäverkot,Valtiovarainministeriön hallinnonala,15342790.63,false,,11,12,2023-12-01,true,complete
2023,expense,28.80.30.,Ahvenanmaan tasoitusmaksu,Valtiovarainministeriön hallinnonala,181765589,false,,15,12,2023-12-01,true,complete
2023,expense,28.80.32.,Erityinen avustus Ahvenanmaan maakunnalle,Valtiovarainministeriön hallinnonala,0,false,,1,12,2023-12-01,true,complete
2023,expense,28.80.34.,Ahvenanmaan verotasoitus,Valtiovarainministeriön hallinnonala,114550421,false,,15,12,2023-12-01,true,complete
2023,expense,28.80.35.,Elpymis- ja palautumisvälineen rahoitus Ahvenanmaan maakunna,Valtiovarainministeriön hallinnonala,1060000,false,,4,12,2023-12-01,true,complete
2023,expense,28.89.30.,Hyvinvointialueiden ja HUS-yhtymän sekä Helsingin kaupungin,Valtiovarainministeriön hallinnonala,0,false,,1,12,2023-12-01,true,complete
2023,expense,28.89.31.,Hyvinvointialueiden ja HUS-yhtymän sosiaali- ja terveydenhuo,Valtiovarainministeriön hallinnonala,19277362944.35,false,,27,12,2023-12-01,true,complete
2023,expense,28.89.32.,Hyvinvointialueiden lisärahoitus,Valtiovarainministeriön hallinnonala,0,false,,1,12,2023-12-01,true,complete
2023,expense,28.89.33.,Valtionavustus hyvinvointialueiden toiminnan vakiinnuttamise,Valtiovarainministeriön hallinnonala,,false,,3,12,2023-12-01,true,complete
2023,expense,28.90.30.,Valtionosuus kunnille peruspalvelujen järjestämiseen,Valtiovarainministeriön hallinnonala,2541751642,false,,59,12,2023-12-01,true,complete
2023,expense,28.90.31.,Kuntien yhdistymisen taloudellinen tuki,Valtiovarainministeriön hallinnonala,0,false,,5,12,2023-12-01,true,complete
2023,expense,28.90.32.,Valtionavustus kuntien kannustinjärjestelmiin,Valtiovarainministeriön hallinnonala,8484203.7,false,,17,12,2023-12-01,true,complete
2023,expense,28.90.35.,Valtion korvaus kunnille veroperustemuutoksista aiheutuvista,Valtiovarainministeriön hallinnonala,780083346,false,,13,12,2023-12-01,true,complete
2023,expense,28.91.80.,Lainat ja takaukset sähkön johdannaismarkkinoilla toimiville,Valtiovarainministeriön hallinnonala,10000000000,false,,2,12,2023-12-01,true,complete
2023,expense,28.92.03.,Rahoitusvakausviraston toimintamenot,Valtiovarainministeriön hallinnonala,7117745.13,false,,386,12,2023-12-01,true,complete
2023,expense,28.92.20.,Euroopan unionin osallistuminen matkamenojen korvauksiin,Valtiovarainministeriön hallinnonala,1782562.85,false,,15,12,2023-12-01,true,complete
2023,expense,28.92.40.,Isäntämaakorvaus Pohjoismaiden Investointipankille,Valtiovarainministeriön hallinnonala,13255798.93,false,,2,12,2023-12-01,true,complete
2023,expense,28.92.60.,Siirto rahoitusvakausrahastoon,Valtiovarainministeriön hallinnonala,7437514.81,false,,3,12,2023-12-01,true,complete
2023,expense,28.92.67.,Kansainvälisille rahoituslaitoksille annettujen sitoumusten lunastaminen,Valtiovarainministeriön hallinnonala,0,false,,1,12,2023-12-01,true,complete
2023,expense,28.92.68.,Suomen osuus Kansainvälisen jälleenrakennus- ja kehityspankin peruspääoman korottamisesta,Valtiovarainministeriön hallinnonala,14673221.44,false,,3,12,2023-12-01,true,complete
2023,expense,28.92.69.,Maksut Euroopan unionille,Valtiovarainministeriön hallinnonala,1974465100.64,false,,41,12,2023-12-01,true,complete
2023,expense,28.92.95.,Valtion takaus- ja takuusuoritukset,Valtiovarainministeriön hallinnonala,2091878.42,false,,5,12,2023-12-01,true,complete
2023,expense,28.99.95.,Satunnaiset säädösperusteiset menot,,0,false,,1,12,2023-12-01,true,complete
2023,expense,28.99.96.,Ennakoimattomat menot,Ulkoministeriön hallinnonala,893472.18,false,,30,12,2023-12-01,true,complete
2023,expense,28.99.97.,Valtion saatavien turvaaminen,Valtiovarainministeriön hallinnonala,274659.66,false,,39,12,2023-12-01,true,complete
2023,expense,28.99.98.,Kassasijoitusten riskienhallinta,Valtiovarainministeriön hallinnonala,25180.74,false,,16,12,2023-12-01,true,complete
