source_id,institution,year,gdp_volume_change_pct,is_national_official,is_beyond_national_actual,vintage_label,vintage_date,source_url,fetched_at
oecd_economic_outlook,OECD,2019,1.35,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2020,-2.49,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2021,2.68,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2022,0.76,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2023,-1.29,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2024,0.37,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2025,0.17,False,False,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2026,0.83,False,True,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
oecd_economic_outlook,OECD,2027,1.19,False,True,Economic Outlook 119,2026-08-22,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO@DF_EO/FIN.GDPV_ANNPCT.A",2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1976,0.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1977,0.4,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1978,3.1,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1979,7.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1980,5.6,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1981,1.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1982,3.1,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1983,3.1,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1984,3.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1985,3.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1986,2.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1987,3.6,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1988,5.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1989,5.1,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1990,0.7,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1991,-5.9,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1992,-3.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1993,-0.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1994,4.0,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1995,4.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1996,3.7,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1997,6.4,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1998,5.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,1999,4.4,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2000,5.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2001,2.6,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2002,1.7,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2003,2.0,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2004,4.0,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2005,2.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2006,4.0,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2007,5.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2008,0.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2009,-8.1,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2010,3.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2011,2.4,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2012,-1.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2013,-1.0,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2014,-0.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2015,0.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2016,2.6,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2017,3.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2018,1.2,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2019,1.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2020,-2.5,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2021,2.7,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2022,0.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2023,-1.3,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2024,0.9,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
statfin_national_accounts_15a9,Tilastokeskus,2025,0.8,True,False,"Kansantalouden tilinpito, vuositilinpito",2026-08-22,https://pxdata.stat.fi/PxWeb/api/v1/fi/StatFin/ntp/15a9.px,2026-08-22T20:22:38Z
